fecha,region,canal,categoria,producto,vendedor,unidades,precio_unitario,descuento,total_venta,satisfaccion
2025-12-25,Atlántico,Tienda física,Cuidado,Jabón artesanal,A. Rojas,10,24500.0,0.1,220500.0,3.7
2026-06-30,Valle del Cauca,E-commerce,Snacks,Chips de plátano,C. Ramírez,23,10000.0,0.0,230000.0,4.4
2025-10-22,Antioquia,E-commerce,Cuidado,Shampoo sólido,C. Ramírez,8,20100.0,0.0,160800.0,3.0
2025-10-17,Antioquia,E-commerce,Bebidas,Té frío 500ml,D. Mejía,8,7000.0,0.0,56000.0,3.8
2025-12-10,Eje Cafetero,Marketplace,Snacks,Mix de frutos secos,D. Mejía,22,11600.0,0.05,242440.0,4.2
2026-06-20,Atlántico,E-commerce,Snacks,Mix de frutos secos,S. Vargas,11,9500.0,0.1,94050.0,4.9
2025-09-24,Atlántico,E-commerce,Bebidas,Jugo natural 1L,C. Ramírez,7,8200.0,0.0,57400.0,4.2
2025-10-16,Antioquia,Marketplace,Snacks,Chips de plátano,S. Vargas,10,8100.0,0.0,81000.0,4.2
2025-09-16,Santander,E-commerce,Bebidas,Té frío 500ml,D. Mejía,11,7000.0,0.1,69300.0,4.9
2026-04-12,Antioquia,E-commerce,Bebidas,Jugo natural 1L,S. Vargas,13,8000.0,0.0,104000.0,3.8
2026-06-25,Santander,E-commerce,Bebidas,Jugo natural 1L,C. Ramírez,4,7300.0,0.0,29200.0,4.5
2026-03-07,Atlántico,Marketplace,Cuidado,Jabón artesanal,S. Vargas,14,18300.0,0.05,243390.0,4.7
2026-07-31,Bogotá,Distribuidor,Cuidado,Crema corporal,M. Torres,15,25100.0,0.0,376500.0,3.8
2026-07-29,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,M. Torres,10,19300.0,0.1,173700.0,3.6
2026-04-20,Valle del Cauca,Distribuidor,Bebidas,Té frío 500ml,C. Ramírez,15,6800.0,0.0,102000.0,2.8
2026-02-15,Eje Cafetero,E-commerce,Cuidado,Shampoo sólido,J. Peña,7,19200.0,0.0,134400.0,4.0
2025-11-05,Eje Cafetero,Tienda física,Bebidas,Jugo natural 1L,M. Torres,9,10000.0,0.0,90000.0,3.3
2025-10-29,Santander,Tienda física,Cuidado,Jabón artesanal,C. Ramírez,7,20400.0,0.0,142800.0,4.3
2025-10-18,Antioquia,Marketplace,Cuidado,Crema corporal,S. Vargas,25,19600.0,0.15,416500.0,4.6
2025-09-22,Atlántico,Distribuidor,Café,Café molido 500g,D. Mejía,4,30600.0,0.15,104040.0,4.9
2025-10-03,Antioquia,E-commerce,Cuidado,Shampoo sólido,A. Rojas,10,20200.0,0.15,171700.0,3.9
2026-08-03,Bogotá,Tienda física,Bebidas,Té frío 500ml,S. Vargas,5,8900.0,0.15,37825.0,3.1
2025-10-30,Bogotá,Tienda física,Café,Cápsulas x20,S. Vargas,11,39400.0,0.1,390060.0,4.9
2025-08-24,Bogotá,Tienda física,Café,Café molido 500g,L. Gómez,11,34900.0,0.0,383900.0,3.3
2026-02-13,Bogotá,E-commerce,Bebidas,Té frío 500ml,S. Vargas,1,9500.0,0.05,9025.0,3.8
2025-10-07,Antioquia,Marketplace,Cuidado,Crema corporal,L. Gómez,7,19900.0,0.1,125370.0,3.1
2026-03-25,Santander,Distribuidor,Café,Café molido 500g,D. Mejía,17,28100.0,0.0,477700.0,3.9
2025-10-23,Santander,E-commerce,Café,Cápsulas x20,D. Mejía,13,34300.0,0.0,445900.0,4.5
2026-04-11,Santander,Distribuidor,Cuidado,Shampoo sólido,M. Torres,9,21700.0,0.0,195300.0,4.7
2026-07-09,Antioquia,Distribuidor,Snacks,Barra de cereal,D. Mejía,22,10000.0,0.15,187000.0,
2025-11-13,Valle del Cauca,Tienda física,Bebidas,Jugo natural 1L,M. Torres,6,8700.0,0.0,52200.0,4.4
2025-11-08,Antioquia,Distribuidor,Cuidado,Crema corporal,M. Torres,14,27900.0,0.0,390600.0,4.5
2025-09-10,Valle del Cauca,Distribuidor,Snacks,Chips de plátano,M. Torres,7,9300.0,0.0,65100.0,4.9
2026-06-27,Eje Cafetero,Tienda física,Bebidas,Agua saborizada,S. Vargas,6,7000.0,0.0,42000.0,
2025-11-09,Atlántico,Tienda física,Café,Cápsulas x20,C. Ramírez,13,42200.0,0.0,548600.0,4.9
2025-10-14,Valle del Cauca,Distribuidor,Bebidas,Té frío 500ml,A. Rojas,7,6100.0,0.05,40565.0,3.6
2026-05-06,Bogotá,E-commerce,Snacks,Barra de cereal,J. Peña,22,11900.0,0.0,261800.0,4.0
2026-05-02,Eje Cafetero,Distribuidor,Café,Cápsulas x20,D. Mejía,13,31500.0,0.15,348075.0,3.7
2026-04-15,Bogotá,Tienda física,Café,Cápsulas x20,A. Rojas,15,40100.0,0.15,511275.0,3.2
2026-06-08,Eje Cafetero,E-commerce,Café,Café molido 500g,C. Ramírez,7,34800.0,0.15,207060.0,3.1
2025-10-16,Santander,E-commerce,Cuidado,Jabón artesanal,L. Gómez,18,19800.0,0.0,356400.0,4.5
2026-01-24,Eje Cafetero,E-commerce,Café,Café en grano 1kg,A. Rojas,13,29900.0,0.05,369265.0,4.4
2025-10-17,Santander,Tienda física,Snacks,Mix de frutos secos,S. Vargas,25,8600.0,0.05,204250.0,2.8
2026-02-03,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,S. Vargas,8,6400.0,0.1,46080.0,4.1
2025-08-31,Eje Cafetero,Tienda física,Café,Café molido 500g,D. Mejía,16,31000.0,0.15,421600.0,4.7
2026-07-13,Santander,E-commerce,Bebidas,Agua saborizada,L. Gómez,9,7400.0,0.1,59940.0,4.1
2026-05-22,Valle del Cauca,Distribuidor,Cuidado,Crema corporal,C. Ramírez,22,18000.0,0.1,356400.0,3.2
2025-09-09,Antioquia,Tienda física,Bebidas,Té frío 500ml,C. Ramírez,4,6400.0,0.15,21760.0,2.9
2025-08-26,Valle del Cauca,Tienda física,Snacks,Barra de cereal,C. Ramírez,14,9700.0,0.1,122220.0,3.5
2025-10-22,Eje Cafetero,E-commerce,Bebidas,Té frío 500ml,J. Peña,15,6800.0,0.1,91800.0,3.4
2026-04-14,Atlántico,Distribuidor,Bebidas,Agua saborizada,L. Gómez,12,6900.0,0.15,70380.0,3.2
2025-10-16,Valle del Cauca,Distribuidor,Bebidas,Té frío 500ml,A. Rojas,11,6600.0,0.0,72600.0,4.1
2026-04-27,Valle del Cauca,Marketplace,Snacks,Chips de plátano,M. Torres,21,8400.0,0.0,176400.0,4.4
2026-07-31,Valle del Cauca,Marketplace,Cuidado,Shampoo sólido,L. Gómez,5,18200.0,0.0,91000.0,3.9
2025-10-21,Atlántico,Marketplace,Café,Café en grano 1kg,,16,30900.0,0.0,494400.0,2.9
2025-12-16,Valle del Cauca,E-commerce,Snacks,Chips de plátano,D. Mejía,9,12400.0,0.0,111600.0,3.0
2025-08-07,Santander,Tienda física,Snacks,Mix de frutos secos,S. Vargas,9,10000.0,0.1,81000.0,4.2
2025-11-02,Antioquia,Tienda física,Cuidado,Jabón artesanal,S. Vargas,13,28500.0,0.15,314925.0,3.4
2025-12-11,Valle del Cauca,E-commerce,Café,Café en grano 1kg,J. Peña,18,43900.0,0.05,750690.0,3.0
2025-08-14,Antioquia,Tienda física,Snacks,Barra de cereal,S. Vargas,10,8600.0,0.0,86000.0,3.4
2025-10-16,Valle del Cauca,Distribuidor,Bebidas,Agua saborizada,S. Vargas,18,6800.0,0.0,122400.0,4.7
2026-04-03,Santander,Marketplace,Snacks,Mix de frutos secos,C. Ramírez,27,10100.0,0.1,245430.0,4.9
2025-08-22,Bogotá,Marketplace,Café,Café molido 500g,L. Gómez,6,35300.0,0.0,211800.0,4.8
2026-05-19,Bogotá,Tienda física,Cuidado,Crema corporal,J. Peña,13,21400.0,0.05,264290.0,2.9
2026-07-02,Bogotá,E-commerce,Cuidado,Crema corporal,L. Gómez,13,23500.0,0.15,259675.0,4.8
2026-05-05,Valle del Cauca,E-commerce,Cuidado,Shampoo sólido,C. Ramírez,21,22600.0,0.1,427140.0,4.4
2025-12-10,Valle del Cauca,Marketplace,Café,Café en grano 1kg,L. Gómez,7,42400.0,0.0,296800.0,3.3
2025-11-18,Antioquia,E-commerce,Snacks,Mix de frutos secos,C. Ramírez,13,13900.0,0.05,171665.0,4.6
2026-01-16,Atlántico,Marketplace,Café,Café molido 500g,S. Vargas,21,30000.0,0.05,598500.0,4.9
2026-04-09,Bogotá,Tienda física,Cuidado,Shampoo sólido,M. Torres,11,26100.0,0.0,287100.0,3.8
2026-07-22,Antioquia,E-commerce,Bebidas,Jugo natural 1L,C. Ramírez,7,7500.0,0.15,44625.0,4.8
2025-09-14,Atlántico,Distribuidor,Cuidado,Crema corporal,C. Ramírez,18,19300.0,0.05,330030.0,3.1
2025-08-15,Atlántico,Tienda física,Café,Cápsulas x20,D. Mejía,10,28400.0,0.0,284000.0,3.1
2026-05-12,Santander,Tienda física,Bebidas,Agua saborizada,C. Ramírez,24,6500.0,0.0,156000.0,3.1
2026-05-05,Antioquia,Marketplace,Bebidas,Té frío 500ml,M. Torres,10,6900.0,0.0,69000.0,5.0
2026-05-07,Antioquia,E-commerce,Snacks,Mix de frutos secos,M. Torres,22,10500.0,0.0,231000.0,4.8
2025-08-25,Eje Cafetero,E-commerce,Snacks,Barra de cereal,L. Gómez,11,9500.0,0.0,104500.0,3.7
2025-11-01,Valle del Cauca,Tienda física,Bebidas,Té frío 500ml,L. Gómez,9,8500.0,0.0,76500.0,3.2
2026-06-17,Santander,Marketplace,Bebidas,Jugo natural 1L,C. Ramírez,14,6800.0,0.1,85680.0,3.6
2025-11-07,Antioquia,Marketplace,Snacks,Chips de plátano,,12,12800.0,0.0,153600.0,3.9
2026-07-27,Eje Cafetero,Distribuidor,Cuidado,Shampoo sólido,J. Peña,16,19200.0,0.0,307200.0,2.9
2026-07-27,Eje Cafetero,Distribuidor,Bebidas,Jugo natural 1L,L. Gómez,13,6800.0,0.0,88400.0,3.3
2025-08-28,Antioquia,E-commerce,Cuidado,Jabón artesanal,C. Ramírez,18,19700.0,0.0,354600.0,4.1
2026-04-02,Bogotá,Marketplace,Bebidas,Jugo natural 1L,S. Vargas,24,8700.0,0.0,208800.0,2.9
2025-08-18,Santander,E-commerce,Snacks,Chips de plátano,S. Vargas,1,11300.0,0.0,11300.0,4.9
2025-12-25,Valle del Cauca,E-commerce,Snacks,Chips de plátano,,30,13200.0,0.05,376200.0,4.6
2026-04-11,Eje Cafetero,E-commerce,Bebidas,Té frío 500ml,M. Torres,13,7500.0,0.15,82875.0,4.4
2025-11-26,Valle del Cauca,Distribuidor,Snacks,Chips de plátano,L. Gómez,16,13000.0,0.15,176800.0,3.8
2026-04-30,Valle del Cauca,E-commerce,Cuidado,Crema corporal,J. Peña,6,20800.0,0.05,118560.0,3.3
2025-12-25,Bogotá,E-commerce,Café,Café en grano 1kg,C. Ramírez,16,58600.0,0.0,937600.0,3.6
2026-03-01,Atlántico,Distribuidor,Café,Café en grano 1kg,M. Torres,9,31400.0,0.0,282600.0,4.4
2026-07-21,Eje Cafetero,E-commerce,Cuidado,Crema corporal,A. Rojas,8,18900.0,0.05,143640.0,3.1
2025-12-17,Antioquia,E-commerce,Bebidas,Té frío 500ml,L. Gómez,34,8700.0,0.15,251430.0,4.1
2025-10-20,Valle del Cauca,Tienda física,Cuidado,Jabón artesanal,S. Vargas,6,17900.0,0.0,107400.0,4.8
2026-06-25,Valle del Cauca,Tienda física,Cuidado,Crema corporal,J. Peña,10,20700.0,0.0,207000.0,4.2
2026-06-28,Eje Cafetero,Tienda física,Snacks,Mix de frutos secos,S. Vargas,13,10200.0,0.1,119340.0,4.5
2025-12-27,Atlántico,Marketplace,Bebidas,Agua saborizada,S. Vargas,12,9500.0,0.1,102600.0,4.0
2026-05-06,Valle del Cauca,E-commerce,Snacks,Chips de plátano,M. Torres,11,9200.0,0.0,101200.0,4.9
2026-01-04,Eje Cafetero,E-commerce,Café,Café en grano 1kg,J. Peña,9,35300.0,0.1,285930.0,3.2
2025-09-09,Bogotá,Distribuidor,Café,Café en grano 1kg,L. Gómez,5,39500.0,0.1,177750.0,4.1
2025-10-31,Bogotá,Tienda física,Bebidas,Jugo natural 1L,A. Rojas,28,8200.0,0.1,206640.0,3.0
2026-03-21,Antioquia,Tienda física,Snacks,Mix de frutos secos,S. Vargas,20,9300.0,0.0,186000.0,4.0
2025-09-01,Antioquia,E-commerce,Bebidas,Agua saborizada,D. Mejía,1,6800.0,0.0,6800.0,3.9
2026-05-16,Eje Cafetero,Marketplace,Snacks,Chips de plátano,M. Torres,17,8400.0,0.0,142800.0,3.9
2026-05-11,Bogotá,Distribuidor,Bebidas,Agua saborizada,L. Gómez,20,8000.0,0.0,160000.0,4.0
2025-10-30,Eje Cafetero,E-commerce,Bebidas,Jugo natural 1L,D. Mejía,14,8200.0,0.15,97580.0,3.0
2026-08-03,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,A. Rojas,7,10000.0,0.0,70000.0,3.2
2026-04-20,Santander,Tienda física,Snacks,Barra de cereal,J. Peña,15,9100.0,0.0,136500.0,3.2
2026-06-04,Santander,E-commerce,Cuidado,Crema corporal,M. Torres,13,22500.0,0.0,292500.0,3.2
2026-06-12,Bogotá,Tienda física,Snacks,Chips de plátano,L. Gómez,15,10800.0,0.0,162000.0,3.9
2025-11-14,Santander,Distribuidor,Cuidado,Jabón artesanal,D. Mejía,10,25700.0,0.05,244150.0,3.4
2025-08-09,Eje Cafetero,Distribuidor,Cuidado,Crema corporal,S. Vargas,17,19200.0,0.05,310080.0,3.2
2025-12-09,Santander,E-commerce,Cuidado,Crema corporal,L. Gómez,3,28900.0,0.0,86700.0,2.9
2026-05-29,Atlántico,Distribuidor,Cuidado,Crema corporal,A. Rojas,17,17700.0,0.05,285855.0,2.8
2026-03-30,Antioquia,E-commerce,Cuidado,Jabón artesanal,S. Vargas,31,19700.0,0.05,580165.0,3.5
2025-09-03,Valle del Cauca,Tienda física,Bebidas,Té frío 500ml,S. Vargas,16,6200.0,0.0,99200.0,3.0
2026-04-18,Atlántico,E-commerce,Bebidas,Agua saborizada,A. Rojas,16,7600.0,0.0,121600.0,4.6
2025-12-15,Antioquia,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,7,26700.0,0.05,177555.0,2.8
2025-08-25,Antioquia,Marketplace,Café,Cápsulas x20,A. Rojas,1,28200.0,0.0,28200.0,4.5
2025-12-29,Atlántico,Tienda física,Bebidas,Jugo natural 1L,D. Mejía,14,9400.0,0.1,118440.0,4.1
2026-01-12,Antioquia,E-commerce,Café,Cápsulas x20,D. Mejía,23,32900.0,0.0,756700.0,5.0
2026-01-19,Antioquia,Distribuidor,Cuidado,Shampoo sólido,D. Mejía,3,21400.0,0.0,64200.0,
2026-01-15,Atlántico,E-commerce,Bebidas,Agua saborizada,J. Peña,4,7800.0,0.15,26520.0,4.9
2026-07-13,Santander,Tienda física,Cuidado,Shampoo sólido,L. Gómez,14,20600.0,0.0,288400.0,3.6
2025-08-17,Eje Cafetero,E-commerce,Café,Café en grano 1kg,D. Mejía,30,31900.0,0.0,957000.0,4.9
2026-05-27,Bogotá,Distribuidor,Cuidado,Shampoo sólido,M. Torres,6,23300.0,0.0,139800.0,3.3
2026-07-26,Antioquia,Tienda física,Cuidado,Crema corporal,S. Vargas,13,18100.0,0.1,211770.0,4.3
2026-01-14,Valle del Cauca,E-commerce,Bebidas,Té frío 500ml,M. Torres,1,7100.0,0.05,6745.0,4.9
2026-07-15,Atlántico,Tienda física,Bebidas,Té frío 500ml,D. Mejía,34,7100.0,0.05,229330.0,3.5
2025-12-30,Santander,E-commerce,Café,Café en grano 1kg,L. Gómez,7,45500.0,0.15,270725.0,3.3
2025-11-27,Eje Cafetero,E-commerce,Snacks,Chips de plátano,D. Mejía,10,13100.0,0.1,117900.0,4.8
2026-08-02,Valle del Cauca,Tienda física,Bebidas,Té frío 500ml,M. Torres,30,6100.0,0.0,183000.0,3.3
2026-05-19,Valle del Cauca,E-commerce,Cuidado,Shampoo sólido,L. Gómez,14,19600.0,0.0,274400.0,4.4
2026-06-01,Atlántico,Tienda física,Snacks,Mix de frutos secos,M. Torres,9,8800.0,0.1,71280.0,4.9
2026-04-11,Santander,Distribuidor,Bebidas,Té frío 500ml,L. Gómez,12,6000.0,0.0,72000.0,4.9
2026-02-02,Bogotá,Marketplace,Café,Cápsulas x20,M. Torres,6,33500.0,0.0,201000.0,4.4
2026-02-26,Atlántico,E-commerce,Cuidado,Shampoo sólido,L. Gómez,8,21500.0,0.05,163400.0,3.4
2025-09-05,Eje Cafetero,Distribuidor,Snacks,Chips de plátano,L. Gómez,8,9700.0,0.05,73720.0,3.5
2025-10-05,Valle del Cauca,Marketplace,Snacks,Chips de plátano,A. Rojas,15,8400.0,0.0,126000.0,4.2
2025-10-12,Eje Cafetero,Distribuidor,Cuidado,Jabón artesanal,S. Vargas,12,17200.0,0.05,196080.0,3.1
2025-11-27,Eje Cafetero,Distribuidor,Snacks,Chips de plátano,L. Gómez,20,13200.0,0.1,237600.0,3.3
2025-11-28,Valle del Cauca,E-commerce,Cuidado,Crema corporal,A. Rojas,10,27500.0,0.1,247500.0,4.9
2025-09-05,Bogotá,Marketplace,Bebidas,Té frío 500ml,J. Peña,8,7600.0,0.0,60800.0,3.1
2026-03-22,Eje Cafetero,Distribuidor,Café,Cápsulas x20,C. Ramírez,12,28900.0,0.0,346800.0,3.9
2025-10-05,Bogotá,E-commerce,Snacks,Chips de plátano,L. Gómez,30,13900.0,0.0,417000.0,4.3
2026-04-24,Atlántico,Distribuidor,Cuidado,Crema corporal,M. Torres,4,19100.0,0.1,68760.0,3.2
2026-05-05,Valle del Cauca,Distribuidor,Snacks,Mix de frutos secos,S. Vargas,16,9600.0,0.0,153600.0,4.0
2025-10-14,Antioquia,E-commerce,Café,Café molido 500g,D. Mejía,28,35100.0,0.0,982800.0,
2025-09-11,Bogotá,E-commerce,Café,Café molido 500g,J. Peña,7,38500.0,0.15,229075.0,5.0
2026-04-05,Bogotá,E-commerce,Cuidado,Crema corporal,C. Ramírez,22,26100.0,0.0,574200.0,4.8
2026-07-09,Valle del Cauca,Marketplace,Cuidado,Jabón artesanal,A. Rojas,14,20600.0,0.0,288400.0,4.6
2026-06-22,Valle del Cauca,Tienda física,Cuidado,Shampoo sólido,C. Ramírez,12,19600.0,0.15,199920.0,2.8
2025-09-13,Antioquia,E-commerce,Café,Cápsulas x20,A. Rojas,8,34300.0,0.05,260680.0,4.7
2025-12-06,Antioquia,Distribuidor,Bebidas,Agua saborizada,S. Vargas,25,10000.0,0.05,237500.0,4.1
2025-09-23,Santander,Marketplace,Cuidado,Shampoo sólido,D. Mejía,14,21500.0,0.1,270900.0,4.9
2026-04-08,Antioquia,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,14,20200.0,0.0,282800.0,3.5
2026-06-08,Bogotá,E-commerce,Bebidas,Agua saborizada,S. Vargas,23,9400.0,0.05,205390.0,2.9
2026-01-06,Santander,Distribuidor,Snacks,Barra de cereal,L. Gómez,22,9500.0,0.0,209000.0,4.0
2026-03-12,Santander,Marketplace,Café,Cápsulas x20,,17,30400.0,0.05,490960.0,4.4
2026-02-13,Eje Cafetero,Marketplace,Snacks,Chips de plátano,L. Gómez,16,8200.0,0.1,118080.0,4.8
2025-12-28,Antioquia,E-commerce,Bebidas,Agua saborizada,A. Rojas,11,9000.0,0.0,99000.0,3.6
2026-08-06,Bogotá,Distribuidor,Cuidado,Shampoo sólido,M. Torres,11,22600.0,0.15,211310.0,4.2
2026-02-02,Antioquia,Distribuidor,Café,Cápsulas x20,L. Gómez,11,28600.0,0.05,298870.0,4.3
2026-05-11,Atlántico,Distribuidor,Café,Café molido 500g,M. Torres,14,32200.0,0.1,405720.0,3.4
2026-02-09,Valle del Cauca,E-commerce,Snacks,Barra de cereal,,18,10000.0,0.0,180000.0,4.5
2025-11-15,Bogotá,Distribuidor,Café,Cápsulas x20,L. Gómez,25,49000.0,0.0,1225000.0,4.5
2026-04-01,Eje Cafetero,E-commerce,Café,Cápsulas x20,M. Torres,21,31900.0,0.0,669900.0,4.7
2026-01-24,Eje Cafetero,E-commerce,Snacks,Chips de plátano,C. Ramírez,10,9500.0,0.0,95000.0,3.5
2026-01-16,Santander,E-commerce,Café,Café molido 500g,M. Torres,18,30200.0,0.15,462060.0,3.9
2025-09-04,Valle del Cauca,Tienda física,Snacks,Mix de frutos secos,J. Peña,22,9400.0,0.15,175780.0,4.0
2026-02-14,Bogotá,Tienda física,Cuidado,Shampoo sólido,D. Mejía,28,24200.0,0.0,677600.0,4.4
2026-03-29,Antioquia,Marketplace,Snacks,Chips de plátano,S. Vargas,20,9700.0,0.05,184300.0,
2026-01-15,Valle del Cauca,Tienda física,Bebidas,Jugo natural 1L,J. Peña,13,6000.0,0.05,74100.0,4.4
2025-08-23,Valle del Cauca,E-commerce,Snacks,Mix de frutos secos,C. Ramírez,15,10900.0,0.0,163500.0,3.1
2026-07-11,Eje Cafetero,Distribuidor,Café,Café molido 500g,A. Rojas,13,29900.0,0.0,388700.0,4.6
2025-08-26,Atlántico,Tienda física,Bebidas,Té frío 500ml,,15,6700.0,0.0,100500.0,4.8
2026-01-26,Atlántico,Tienda física,Bebidas,Agua saborizada,L. Gómez,16,6700.0,0.05,101840.0,3.4
2026-01-10,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,D. Mejía,15,19300.0,0.1,260550.0,4.5
2026-01-06,Atlántico,Tienda física,Café,Café en grano 1kg,D. Mejía,4,27500.0,0.05,104500.0,4.0
2026-06-22,Valle del Cauca,Tienda física,Bebidas,Jugo natural 1L,D. Mejía,17,7100.0,0.1,108630.0,3.5
2025-10-10,Antioquia,E-commerce,Snacks,Mix de frutos secos,J. Peña,13,9400.0,0.1,109980.0,3.9
2026-01-25,Valle del Cauca,Tienda física,Snacks,Mix de frutos secos,S. Vargas,26,10200.0,0.05,251940.0,3.9
2025-09-07,Santander,Distribuidor,Cuidado,Crema corporal,C. Ramírez,9,21800.0,0.0,196200.0,4.2
2025-08-30,Eje Cafetero,E-commerce,Snacks,Chips de plátano,A. Rojas,16,10000.0,0.0,160000.0,3.7
2025-09-08,Santander,Marketplace,Bebidas,Jugo natural 1L,M. Torres,21,7500.0,0.0,157500.0,4.6
2026-07-26,Antioquia,Tienda física,Café,Café en grano 1kg,C. Ramírez,18,27400.0,0.05,468540.0,
2026-03-16,Santander,Marketplace,Snacks,Chips de plátano,C. Ramírez,9,8400.0,0.15,64260.0,3.7
2025-10-31,Santander,Tienda física,Cuidado,Crema corporal,L. Gómez,14,17500.0,0.0,245000.0,3.7
2026-06-25,Eje Cafetero,Distribuidor,Café,Cápsulas x20,M. Torres,15,26200.0,0.05,373350.0,3.1
2025-10-26,Antioquia,Tienda física,Cuidado,Crema corporal,D. Mejía,16,20200.0,0.1,290880.0,4.1
2025-12-01,Valle del Cauca,Marketplace,Cuidado,Shampoo sólido,S. Vargas,12,24700.0,0.05,281580.0,4.4
2025-11-26,Santander,Distribuidor,Bebidas,Jugo natural 1L,M. Torres,28,9500.0,0.15,226100.0,3.0
2025-11-23,Bogotá,Tienda física,Café,Cápsulas x20,J. Peña,13,43700.0,0.0,568100.0,4.5
2026-02-03,Antioquia,E-commerce,Cuidado,Crema corporal,S. Vargas,9,22900.0,0.1,185490.0,3.1
2026-04-26,Santander,Distribuidor,Bebidas,Agua saborizada,D. Mejía,14,6400.0,0.1,80640.0,4.0
2025-10-24,Antioquia,Marketplace,Bebidas,Té frío 500ml,S. Vargas,17,7400.0,0.05,119510.0,3.3
2026-04-06,Atlántico,Marketplace,Snacks,Barra de cereal,J. Peña,4,10000.0,0.0,40000.0,3.1
2026-02-14,Santander,Distribuidor,Bebidas,Té frío 500ml,C. Ramírez,20,7200.0,0.15,122400.0,5.0
2025-08-26,Antioquia,Marketplace,Cuidado,Shampoo sólido,L. Gómez,6,20700.0,0.0,124200.0,4.3
2026-07-08,Santander,E-commerce,Cuidado,Jabón artesanal,D. Mejía,11,22200.0,0.15,207570.0,3.3
2026-08-06,Valle del Cauca,Tienda física,Café,Café molido 500g,D. Mejía,18,26700.0,0.1,432540.0,4.9
2026-08-05,Antioquia,Distribuidor,Snacks,Chips de plátano,C. Ramírez,31,9100.0,0.0,282100.0,4.0
2026-03-11,Santander,Tienda física,Snacks,Mix de frutos secos,M. Torres,7,8500.0,0.0,59500.0,
2025-12-16,Antioquia,E-commerce,Bebidas,Jugo natural 1L,C. Ramírez,6,10100.0,0.0,60600.0,3.6
2026-04-13,Atlántico,Marketplace,Cuidado,Jabón artesanal,M. Torres,19,20000.0,0.15,323000.0,2.9
2026-01-11,Bogotá,Distribuidor,Bebidas,Jugo natural 1L,S. Vargas,16,8400.0,0.15,114240.0,3.8
2026-01-10,Atlántico,Distribuidor,Bebidas,Jugo natural 1L,S. Vargas,18,6800.0,0.1,110160.0,3.3
2026-04-11,Santander,Marketplace,Café,Café molido 500g,L. Gómez,14,31200.0,0.0,436800.0,3.9
2026-05-15,Eje Cafetero,Tienda física,Café,Café molido 500g,D. Mejía,19,25700.0,0.0,488300.0,4.2
2025-09-20,Atlántico,E-commerce,Bebidas,Té frío 500ml,S. Vargas,14,7300.0,0.0,102200.0,4.4
2026-04-30,Santander,Distribuidor,Café,Cápsulas x20,J. Peña,23,32200.0,0.1,666540.0,4.0
2026-05-25,Antioquia,Tienda física,Café,Café molido 500g,S. Vargas,15,30500.0,0.0,457500.0,3.9
2026-02-10,Valle del Cauca,Tienda física,Snacks,Chips de plátano,M. Torres,7,10300.0,0.15,61285.0,3.2
2026-06-15,Bogotá,E-commerce,Snacks,Mix de frutos secos,S. Vargas,12,11600.0,0.15,118320.0,4.9
2025-09-11,Eje Cafetero,Tienda física,Café,Café molido 500g,C. Ramírez,11,29600.0,0.1,293040.0,4.1
2026-07-11,Atlántico,E-commerce,Café,Café molido 500g,M. Torres,25,28100.0,0.0,702500.0,4.6
2025-09-29,Valle del Cauca,E-commerce,Café,Cápsulas x20,M. Torres,20,33200.0,0.0,664000.0,4.5
2026-05-11,Antioquia,Tienda física,Bebidas,Jugo natural 1L,S. Vargas,22,6000.0,0.15,112200.0,4.3
2026-06-02,Bogotá,Distribuidor,Cuidado,Crema corporal,J. Peña,13,24600.0,0.1,287820.0,4.8
2026-08-03,Atlántico,Marketplace,Snacks,Mix de frutos secos,L. Gómez,12,10300.0,0.05,117420.0,3.1
2025-10-24,Bogotá,E-commerce,Café,Cápsulas x20,J. Peña,15,36300.0,0.0,544500.0,4.5
2026-06-05,Eje Cafetero,Tienda física,Bebidas,Té frío 500ml,,15,6200.0,0.05,88350.0,4.1
2026-05-26,Antioquia,E-commerce,Bebidas,Agua saborizada,C. Ramírez,9,7500.0,0.05,64125.0,3.0
2026-03-02,Antioquia,E-commerce,Cuidado,Shampoo sólido,A. Rojas,24,23400.0,0.1,505440.0,3.8
2025-09-07,Bogotá,E-commerce,Snacks,Barra de cereal,S. Vargas,15,11800.0,0.0,177000.0,3.6
2025-10-27,Santander,Distribuidor,Snacks,Barra de cereal,A. Rojas,32,9500.0,0.0,304000.0,3.0
2026-04-05,Atlántico,Tienda física,Snacks,Chips de plátano,A. Rojas,7,9100.0,0.0,63700.0,3.3
2026-07-02,Antioquia,E-commerce,Café,Café en grano 1kg,L. Gómez,6,31300.0,0.15,159630.0,2.9
2025-10-29,Atlántico,Distribuidor,Café,Cápsulas x20,L. Gómez,6,32000.0,0.1,172800.0,3.5
2026-06-22,Atlántico,Marketplace,Snacks,Barra de cereal,M. Torres,12,8500.0,0.15,86700.0,3.5
2026-02-03,Atlántico,Marketplace,Bebidas,Agua saborizada,M. Torres,8,6400.0,0.0,51200.0,3.7
